cluster_id,property,count,cluster_size
cluster_11,Period Structure,1,118
cluster_11,Defect Structure,1,118
cluster_11,Structural configuration,1,118
cluster_11,General structure,1,118
cluster_11,Structural Parameters,1,118
cluster_11,Structural defects,1,118
cluster_11,Interdigitated Structure,1,118
cluster_11,Role in structure,1,118
cluster_11,Raman Crystallinity,1,118
cluster_11,Secondary structure,1,118
cluster_11,Perovskite Structure,1,118
cluster_11,Composite structure,1,118
cluster_11,Phase space structure,1,118
cluster_11,Overall Structure,1,118
cluster_11,Internal Structure,1,118
cluster_11,Grain structure,1,118
cluster_11,Crystallinity after Annealing,1,118
cluster_11,Valence Band Structure,1,118
cluster_11,PhC Structure,1,118
cluster_11,Interfacial structure,1,118
cluster_11,Lateral Structure,1,118
cluster_11,Crystallinity of ZnO,1,118
cluster_11,Structural Analysis,1,118
cluster_11,Porous Structure,1,118
cluster_11,Electronic Structure (DOS),1,118
cluster_11,LED Structure,1,118
cluster_11,Overall Structure Schematic,1,118
cluster_11,Modal Structure,1,118
cluster_11,Crystal Quality (Raman),1,118
cluster_11,Molecular conformation,1,118
cluster_11,Structure Scheme,1,118
cluster_11,Model structure,1,118
cluster_11,Mesa Structure,1,118
cluster_12,Graded-gap Layer Thickness,1,116
cluster_12,Gap Dimensions,1,116
cluster_12,Thickness uniformity,1,116
cluster_12,Contact Thickness,1,116
cluster_12,Vertical thickness,1,116
cluster_12,Wall Thickness,1,116
cluster_12,Air Gap Width,1,116
cluster_12,Thickness of strips,1,116
cluster_12,Thickness (Capping),1,116
cluster_12,Thickness (initial),1,116
cluster_12,Well Thickness,1,116
cluster_12,Critical thickness,1,116
cluster_12,Thickness (Modeled),1,116
cluster_12,Silicon Thickness,1,116
cluster_12,Mo thickness,1,116
cluster_12,Thickness (t),1,116
cluster_12,Coupler gap,1,116
cluster_12,Optimized Thickness,1,116
cluster_12,Coverage (Thickness),1,116
cluster_12,Thickness fluctuations,1,116
cluster_12,Width-to-thickness ratio,1,116
cluster_12,n-Contact Thickness,1,116
cluster_12,Thickness per pair,1,116
cluster_12,Thickness (Height),1,116
cluster_12,Dead layer thickness,1,116
cluster_12,Coalescence Thickness,1,116
cluster_12,Electrical thickness,1,116
cluster_12,Stage Thickness,1,116
cluster_12,Total SL Thickness,1,116
cluster_12,Well Layer Thickness,1,116
cluster_12,Thickness (remaining after etching),1,116
cluster_12,Thickness Control,1,116
cluster_12,Top Silicon Layer Thickness,1,116
cluster_12,Approx. Thickness (Total p-layer),1,116
cluster_12,Homogeneity of Thickness,1,116
cluster_12,QB Thickness,1,116
cluster_12,Damage Thickness,1,116
cluster_12,Thickness of QW,1,116
cluster_12,Wafer Thickness,1,116
cluster_12,Cell thickness,1,116
cluster_12,Growth thickness,1,116
cluster_12,Gold Layer Thickness,1,116
cluster_12,Thickness per well,1,116
cluster_12,Stress-thickness product,1,116
cluster_12,Maximum Crack-Free Thickness,1,116
cluster_12,Cutoff Width,1,116
cluster_12,Thickness of Ti,1,116
cluster_12,Gap Aspect Ratio,1,116
cluster_12,SL period (thickness),1,116
cluster_12,Space Charge Layer Thickness,1,116
cluster_12,Slab thickness,1,116
cluster_12,Thickness Gradient,1,116
cluster_12,Thickness per cycle,1,116
cluster_12,Coating Thickness Uniformity,1,116
cluster_12,Layer Thickness Accuracy,1,116
cluster_12,Line Spacing,1,116
cluster_12,Interparticle spacing,1,116
cluster_12,Spacing between elements,1,116
cluster_12,Thickness of Base,1,116
cluster_12,Finger gap,1,116
cluster_12,Tube wall thickness,1,116
cluster_12,Electrode Thickness,1,116
cluster_12,Lateral Size / Thickness,1,116
cluster_12,Regrown Layer Thickness,1,116
cluster_12,Nanosheet Thickness,1,116
cluster_12,Fringe Spacing,1,116
cluster_12,Multiplication layer thickness,1,116
cluster_12,Total Tri-layer Thickness,1,116
cluster_12,Layer Spacing,1,116
cluster_12,Grating thickness,1,116
cluster_12,Spacing,1,116
cluster_12,Barrier Width,1,116
cluster_12,Morphology and Thickness,1,116
cluster_12,ZnO layer thickness,1,116
cluster_12,Interlayer Spacing,1,116
cluster_12,Waveguide Thickness (Total),1,116
cluster_12,Flake Thickness,1,116
cluster_12,SiC Layer Thickness,1,116
cluster_12,Forbidden Gap,1,116
cluster_12,Monolayer thickness,1,116
cluster_12,SiO2 Layer Thickness,1,116
cluster_12,Lattice Mismatch with GaP,1,116
cluster_12,Voids diameter,1,116
cluster_12,Nitride Layer Thickness,1,116
cluster_12,ALD Al2O3 thickness,1,116
cluster_12,Well Layer Thickness (Lw),1,116
cluster_12,Miscibility Gap,1,116
cluster_12,n+ Layer Thickness,1,116
cluster_12,In0.1Ga0.9N Well Thickness,1,116
cluster_12,Nonuniform layer thickness in each period,1,116
cluster_12,Change of Film Thickness difference,1,116
cluster_12,Tauc gap,1,116
cluster_12,Interplanar Spacing,1,116
cluster_12,Cladding layer thickness,1,116
cluster_12,Gate Oxide Thickness,1,116
cluster_12,SiNx Layer Thickness,1,116
cluster_12,Film Uniformity (Thickness Deviation),1,116
cluster_12,Equivalent oxide thickness,1,116
cluster_12,Superlattice Total Thickness,1,116
cluster_12,Van der Waals Gap,1,116
cluster_12,Gate Insulator Thickness,1,116
cluster_12,GaAs Layer Thicknesses,1,116
cluster_12,GaN QW Thickness,1,116
cluster_12,Silica shell thickness,1,116
cluster_12,Layer thicknesses and sequence,1,116
cluster_12,Etched depth,1,116
cluster_12,AlGaN Layer Thickness,1,116
cluster_12,Critical Thickness for Cracking,1,116
cluster_12,GaSb Layer Thickness per Period,1,116
cluster_12,Change of Film Thickness %,1,116
cluster_12,QD Layer Thickness,1,116
cluster_12,Average Oxide Layer Thickness,1,116
cluster_12,Interplanar Crystal Spacing,1,116
cluster_12,HOMO–LUMO gap,1,116
cluster_12,Layer Thickness Control,1,116
cluster_12,Nature of Coulomb Gap,1,116
cluster_13,Number of PL Peaks,1,107
cluster_13,PL spectrum peak positions,1,107
cluster_13,PL Peak Variation,1,107
cluster_13,Low-temperature PL spectrum,1,107
cluster_13,UV PL Peak,1,107
cluster_13,PL Peak Intensities,1,107
cluster_13,PL Excitation Spectra,1,107
cluster_13,Near-Band-Edge PL Peak,1,107
cluster_13,PL Emission Temperature Dependence,1,107
cluster_13,Bulk Plasmon Peak,1,107
cluster_13,PL Peak Structure,1,107
cluster_13,PLE Signal Intensity (Relative),1,107
cluster_13,Integrated PL Spectra,1,107
cluster_13,PL intensity evolution under UV irradiation,1,107
cluster_13,PL defect peak intensity,1,107
cluster_13,Spectrally Integrated PL Intensity vs. Excitation Power Relationship,1,107
cluster_13,Near Band Edge PL Intensity,1,107
cluster_13,FWHM of PL spectrum,1,107
cluster_13,PL Peak Shape,1,107
cluster_13,PL peak sharpness,1,107
cluster_13,Photoluminescence (PL) properties,1,107
cluster_13,Full-Width at Half Maximum (FWHM) of PL spectrum,1,107
cluster_13,PL Spectral Shape,1,107
cluster_13,PL intensity decay,1,107
cluster_13,PL Peak,1,107
cluster_13,PL Band Peak Position,1,107
cluster_13,Steady-state PL Spectrum,1,107
cluster_13,PL Spectra Shift,1,107
cluster_13,Defect-Related PL Emission,1,107
cluster_13,Band-edge PL Peak Position,1,107
cluster_13,PL spectral width,1,107
cluster_13,Time-integrated PL spectrum,1,107
cluster_13,UV PL Peak Position,1,107
cluster_13,Low-Temperature PL Peak FWHM,1,107
cluster_13,Full Width at Half Maximum (FWHM) of PL spectrum,1,107
cluster_13,PL FWHM dependence on excitation intensity,1,107
cluster_13,PL Peak Linewidth,1,107
cluster_13,Photoluminescence (PL) - Near-band-edge Emission,1,107
cluster_13,Temperature Dependence of PL Peak Energy,1,107
cluster_13,PL peak width,1,107
cluster_13,Photoluminescence (PL) Yield,1,107
cluster_13,Low-energy PL peak position,1,107
cluster_13,Plasmon Frequency,1,107
cluster_13,PL Peak (Weak),1,107
cluster_13,Thermal Quenching of PL Intensity,1,107
cluster_13,Photoluminescence (PL) FWHM,1,107
cluster_13,PL Peak Position vs. Excitation Power,1,107
cluster_13,PL Peak Splitting,1,107
cluster_13,Linewidth of PL Spectrum (Full Width at Half Maximum - FWHM),1,107
cluster_13,Full Width at Half Maximum (FWHM) of PL Peak,1,107
cluster_13,PL Intensity Power Law Exponent,1,107
cluster_13,Steady-state PL intensity ratio,1,107
cluster_13,Steady-State PL Intensity,1,107
cluster_13,PL Intensity (NBE),1,107
cluster_13,PL Intensity (YB),1,107
cluster_13,Presence of defect band in PL spectrum,1,107
cluster_13,PL peak separation,1,107
cluster_13,Uniformity of PL Intensity,1,107
cluster_13,PL Intensity vs Temperature Behavior,1,107
cluster_13,Disordered PL Peak Energy,1,107
cluster_13,PL peak position,1,107
cluster_13,Integrated PL Intensity vs. Excitation Power Density,1,107
cluster_13,Photoluminescence (PL) - Band-gap emission,1,107
cluster_13,2DEG-related PL Peak Position,1,107
cluster_13,PL Peak Half-Width,1,107
cluster_13,Defect-Related PL Band Intensity,1,107
cluster_13,PL Peak Shift,1,107
cluster_13,Normalized PL Spectrum,1,107
cluster_13,Near Band Edge (NBE) PL peak,1,107
cluster_13,Photoluminescence (PL) linewidth,1,107
cluster_13,Spectrally Integrated PL Decay Time,1,107
cluster_13,PL Yellow Band Intensity,1,107
cluster_13,PL Peak Shift with Temperature,1,107
cluster_13,Photoluminescence (PL) Half Width,1,107
cluster_13,Photoluminescence (PL) Lifetimes,1,107
cluster_13,Temperature-Dependent PL Peak Energy Shift,1,107
cluster_13,Eu-related PL Peak 1,1,107
cluster_13,Low-Temperature Photoluminescence (LT-PL) Feature,1,107
cluster_13,PL Intensity Mapping,1,107
cluster_13,Low-temperature photoluminescence (PL) properties,1,107
cluster_13,Full Width at Half Maximum of PL Peak,1,107
cluster_13,Temporal Redshift of PL Peak Position,1,107
cluster_13,Dependence of PL Intensity on Irradiation Dose,1,107
cluster_13,Normalized PL intensity,1,107
cluster_13,FWHM of (400) diffraction peak,1,107
cluster_13,PL intensity after annealing,1,107
cluster_13,Surface Plasmon Resonance (SPR) Peak,1,107
cluster_13,PL Peak Assignment,1,107
cluster_13,Deep level PL intensity,1,107
cluster_13,PL band peak position shift,1,107
cluster_13,PL Peak Position (NBE),1,107
cluster_13,Integrated PL Intensity vs Temperature,1,107
cluster_13,PL spectral shift,1,107
cluster_13,Activation Energies from PL Intensity vs Temperature,1,107
cluster_13,Near Band Edge (NBE) PL Peak Position,1,107
cluster_13,QD PL Intensity,1,107
cluster_13,PL Peak Blue-Shift,1,107
cluster_13,Photoluminescence (PL) Stability,1,107
cluster_13,Integrated PL Intensity vs. Temperature Decay,1,107
cluster_13,Photoluminescence (PL) Decay Time (BEC),1,107
cluster_13,Band-edge PL Energy,1,107
cluster_13,Bound Exciton PL Intensity,1,107
cluster_13,PL peak position vs. Temperature,1,107
cluster_13,Magnetic Field Dependence of PL Intensity,1,107
cluster_13,Room temperature PL intensity,1,107
cluster_13,PL Intensity decrease factor,1,107
cluster_13,FWHM of 0002 diffraction peak,1,107
cluster_14,Intrinsic Region Thickness,1,106
cluster_14,Active region thickness,1,106
cluster_14,n-region Thickness,1,106
cluster_14,Buffer layer thickness,1,106
cluster_14,Depletion Region Thickness,1,106
cluster_14,Cavity thickness,1,106
cluster_14,Optimal Active Region Thickness,1,106
cluster_14,Substrate Thickness,1,106
cluster_14,InGaAs Layer Thickness,1,106
cluster_14,AlAs Layer Thickness,1,106
cluster_14,Thickness variation,1,106
cluster_14,Epilayer Thickness,1,106
cluster_14,Contamination Layer Thickness,1,106
cluster_14,InAs layer thickness,1,106
cluster_14,Total Thickness Variation,1,106
cluster_14,InGaN Layer Thickness,1,106
cluster_14,Active-layer Thickness,1,106
cluster_14,Transition layer thickness,1,106
cluster_14,Membrane thickness,1,106
cluster_14,Effective thickness,1,106
cluster_14,Thickness in Device,1,106
cluster_14,AlN Buffer Thickness,1,106
cluster_14,Total Epitaxial Thickness,1,106
cluster_14,Interfacial-layer thickness,1,106
cluster_14,Crystalline Thickness,1,106
cluster_14,Confinement Layer Thickness,1,106
cluster_14,Thickness Ratio,1,106
cluster_14,Detector thickness,1,106
cluster_14,Thickness and doping,1,106
cluster_14,Separation Thickness Dependency,1,106
cluster_14,Channel Thickness,1,106
cluster_14,Thickness of layer,1,106
cluster_14,Thickness distribution,1,106
cluster_14,Thickness/Presence,1,106
cluster_14,Thickness Distribution Profile,1,106
cluster_14,Barrier Layer Thickness (Lb),1,106
cluster_14,Sample thickness,1,106
cluster_14,Amorphous Layer Thickness,1,106
cluster_14,Film Thickness,1,106
cluster_14,Thickness,1,106
cluster_14,Thickness Profile,1,106
cluster_14,Thickness of Ag layer,1,106
cluster_14,Thickness Dependence,1,106
cluster_14,Etched Thickness,1,106
cluster_14,Thickness of coating,1,106
cluster_14,Thickness (Au),1,106
cluster_14,Minimum Thickness,1,106
cluster_14,Layer Thicknesses and Interface,1,106
cluster_14,Core Layer Thickness,1,106
cluster_14,Thickness distribution of composition,1,106
cluster_14,Bilayer thickness,1,106
cluster_14,Thickness of doped layer,1,106
cluster_14,Metal Layer Thickness,1,106
cluster_14,Insulator thickness,1,106
cluster_14,Composition and Thickness,1,106
cluster_14,Thickness (Pt),1,106
cluster_14,Collector Thickness,1,106
cluster_14,Thickness Reduction,1,106
cluster_14,Total Device Thickness,1,106
cluster_14,Interlayer thickness,1,106
cluster_14,Crystal thickness,1,106
cluster_14,HfO2 layer thickness,1,106
cluster_14,Thickness/Depth,1,106
cluster_14,Doped Layer Thickness,1,106
cluster_14,Average Thickness,1,106
cluster_14,Maximum thickness,1,106
cluster_14,Protective Layer Thickness,1,106
cluster_14,AlN Barrier Layer Thickness,1,106
cluster_14,Porous Layer Thickness,1,106
cluster_14,Resist Thickness,1,106
cluster_14,Thickness Nonuniformity,1,106
cluster_14,Optimum Thickness,1,106
cluster_14,Spacer layer thickness,1,106
cluster_14,Intrinsic region width,1,106
cluster_14,Core Thickness,1,106
cluster_14,Mean thickness,1,106
cluster_14,Shell Thickness,1,106
cluster_14,Cap Layer Thickness,1,106
cluster_14,Dielectric Thickness,1,106
cluster_14,Thickness (Ni),1,106
cluster_14,Contact Layer Thickness,1,106
cluster_14,Ge layer thickness,1,106
cluster_14,AlN Layer Thickness,1,106
cluster_14,Reaction Layer Thickness,1,106
cluster_14,AlGaN barrier thickness,1,106
cluster_14,Period thickness,1,106
cluster_14,Insulation Layer Thickness,1,106
cluster_14,Passivation Layer Thickness,1,106
cluster_14,Average Al0.70Ga0.30N barrier thickness,1,106
cluster_14,Film Thickness per Layer,1,106
cluster_14,Thickness (D),1,106
cluster_14,Sublayer Thickness,1,106
cluster_14,Deposit Thickness,1,106
cluster_14,Well and Barrier Thickness,1,106
cluster_14,p-type layer thickness,1,106
cluster_14,Window layer thickness,1,106
cluster_14,ZnSe Barrier Thickness,1,106
cluster_14,Deposition Amount/Thickness,1,106
cluster_14,Residual layer thickness,1,106
cluster_14,Standard Thickness Deviation,1,106
cluster_14,AlxGa1-xN Layer Thickness,1,106
cluster_14,Cross-sectional thickness,1,106
cluster_14,Thickness (Average),1,106
cluster_14,Total Structure Thickness,1,106
cluster_14,Thickness (target),1,106
cluster_14,Bonding Layer Thickness,1,106
cluster_15,Electron distribution,1,104
cluster_15,Electron Occupation,1,104
cluster_15,Electron concentration,1,104
cluster_15,Electron states,1,104
cluster_15,Electron Injection,1,104
cluster_15,Electron Trapping,1,104
cluster_15,Electron density,1,104
cluster_15,Electron transport,1,104
cluster_15,Electron Activation Energy,1,104
cluster_15,Electron Recombination,1,104
cluster_15,Electron donor,1,104
cluster_15,Electron Ionization Coefficient,1,104
cluster_15,Electron mass,1,104
cluster_15,Electron-Accepting Power,1,104
cluster_15,Electron velocity,1,104
cluster_15,Electron acceptor,1,104
cluster_15,Electron Temperature,1,104
cluster_15,Electron lifetime,1,104
cluster_15,Electron traps,1,104
cluster_15,Electron capture rate,1,104
cluster_15,Electron-Capture Coefficient,1,104
cluster_15,Electron-Capture Barrier,1,104
cluster_15,Background Electron Density,1,104
cluster_15,Surface Electron Accumulation,1,104
cluster_15,Electron Affinity,1,104
cluster_15,Electron Transfer Rate,1,104
cluster_15,Electron-Withdrawing Ability,1,104
cluster_15,Electron concentration in active region,1,104
cluster_15,Electron Binding Energy,1,104
cluster_15,Electron Collection Efficiency,1,104
cluster_15,Free Electron Concentration,1,104
cluster_15,Number Of Electrons,1,104
cluster_15,Electron Diffraction,1,104
cluster_15,Electron Reorganization Energy,1,104
cluster_15,Electron-donating ability,1,104
cluster_15,Electron Impact Ionization Coefficient,1,104
cluster_15,Electron Transfer Time,1,104
cluster_15,Highest Electron Concentration,1,104
cluster_15,Electron confinement,1,104
cluster_15,2D electron concentration,1,104
cluster_15,Electron ground state energy,1,104
cluster_15,Electron Trap Concentration,1,104
cluster_15,Photoinduced electron-transfer,1,104
cluster_15,Electron sheet concentration,1,104
cluster_15,Electron Wave Function,1,104
cluster_15,Electron Energy Loss Rate,1,104
cluster_15,Electron transport properties,1,104
cluster_15,Electron/Hole Distribution,1,104
cluster_15,Room Temperature Electron Concentration,1,104
cluster_15,Residual Electron Concentration,1,104
cluster_15,Layer Electron Concentration,1,104
cluster_15,Surface electron concentration,1,104
cluster_15,Electron-Electron Interaction Parameter,1,104
cluster_15,Transmission Electron Microscopy,1,104
cluster_15,Electron Transport Rate,1,104
cluster_15,Electron Extraction Efficiency,1,104
cluster_15,Electron Transfer Efficiency,1,104
cluster_15,Two-dimensional Electron Concentration,1,104
cluster_15,Electron current density,1,104
cluster_15,Electron Tunneling,1,104
cluster_15,2D Electron Gas Concentration,1,104
cluster_15,Electron Injection Free Energy Change,1,104
cluster_15,Electron-capture Cross-section,1,104
